Plot	Plot_bexis	Function_Name	Function_Year	Value	Year	Dataset_ID	Dataset_Version
SEW27	SEW27	soil_phosphatase	soil_phosphatase_2011	1003.90458837	2011	17166	3
HEW37	HEW37	soil_phosphatase	soil_phosphatase_2011	4367.08873295	2011	17166	3
AEW23	AEW23	soil_phosphatase	soil_phosphatase_2011	7796.22129085	2011	17166	3
AEW16	AEW16	soil_phosphatase	soil_phosphatase_2011	5318.16848358	2011	17166	3
AEW50	AEW50	soil_phosphatase	soil_phosphatase_2011	9525.85188936	2011	17166	3
AEW32	AEW32	soil_phosphatase	soil_phosphatase_2011	6064.33802367	2011	17166	3
AEW49	AEW49	soil_phosphatase	soil_phosphatase_2011	5190.9778234	2011	17166	3
AEW24	AEW24	soil_phosphatase	soil_phosphatase_2011	2730.02000777	2011	17166	3
HEW25	HEW25	soil_phosphatase	soil_phosphatase_2011	3990.90399105	2011	17166	3
SEW45	SEW45	soil_phosphatase	soil_phosphatase_2011	1872.44751746	2011	17166	3
HEW31	HEW31	soil_phosphatase	soil_phosphatase_2011	3091.04470589	2011	17166	3
SEW24	SEW24	soil_phosphatase	soil_phosphatase_2011	959.350614966	2011	17166	3
HEW38	HEW38	soil_phosphatase	soil_phosphatase_2011	3805.54862932	2011	17166	3
HEW04	HEW4	soil_phosphatase	soil_phosphatase_2011	4194.86652356	2011	17166	3
HEW44	HEW44	soil_phosphatase	soil_phosphatase_2011	4382.31176416	2011	17166	3
SEW50	SEW50	soil_phosphatase	soil_phosphatase_2011	1235.92229877	2011	17166	3
AEW29	AEW29	soil_phosphatase	soil_phosphatase_2011	6624.12342823	2011	17166	3
AEW37	AEW37	soil_phosphatase	soil_phosphatase_2011	4089.49516011	2011	17166	3
SEW40	SEW40	soil_phosphatase	soil_phosphatase_2011	1377.32947227	2011	17166	3
SEW26	SEW26	soil_phosphatase	soil_phosphatase_2011	1236.7347979	2011	17166	3
AEW15	AEW15	soil_phosphatase	soil_phosphatase_2011	4623.65121374	2011	17166	3
SEW35	SEW35	soil_phosphatase	soil_phosphatase_2011	1153.89026018	2011	17166	3
HEW39	HEW39	soil_phosphatase	soil_phosphatase_2011	3907.05797751	2011	17166	3
HEW05	HEW5	soil_phosphatase	soil_phosphatase_2011	4594.53900878	2011	17166	3
SEW21	SEW21	soil_phosphatase	soil_phosphatase_2011	1634.20033781	2011	17166	3
SEW34	SEW34	soil_phosphatase	soil_phosphatase_2011	644.8602408	2011	17166	3
HEW06	HEW6	soil_phosphatase	soil_phosphatase_2011	2358.99229201	2011	17166	3
AEW17	AEW17	soil_phosphatase	soil_phosphatase_2011	3330.78487553	2011	17166	3
SEW37	SEW37	soil_phosphatase	soil_phosphatase_2011	1681.24588599	2011	17166	3
SEW16	SEW16	soil_phosphatase	soil_phosphatase_2011	1182.06671794	2011	17166	3
AEW33	AEW33	soil_phosphatase	soil_phosphatase_2011	7426.91161583	2011	17166	3
SEW46	SEW46	soil_phosphatase	soil_phosphatase_2011	2869.80092638	2011	17166	3
SEW36	SEW36	soil_phosphatase	soil_phosphatase_2011	2137.00859302	2011	17166	3
SEW19	SEW19	soil_phosphatase	soil_phosphatase_2011	421.791325551	2011	17166	3
AEW36	AEW36	soil_phosphatase	soil_phosphatase_2011	3018.90526579	2011	17166	3
SEW25	SEW25	soil_phosphatase	soil_phosphatase_2011	1454.53810787	2011	17166	3
AEW35	AEW35	soil_phosphatase	soil_phosphatase_2011	6880.69618047	2011	17166	3
SEW38	SEW38	soil_phosphatase	soil_phosphatase_2011	1343.63663423	2011	17166	3
SEW20	SEW20	soil_phosphatase	soil_phosphatase_2011	548.099874373	2011	17166	3
AEW34	AEW34	soil_phosphatase	soil_phosphatase_2011	5077.10523821	2011	17166	3
HEW51	HEW51	soil_phosphatase	soil_phosphatase_2014	NA	2014	23906	7
AEW02	AEW2	soil_phosphatase	soil_phosphatase_2014	7788.33	2014	23906	7
AEW01	AEW1	soil_phosphatase	soil_phosphatase_2014	5004.42	2014	23906	7
AEW03	AEW3	soil_phosphatase	soil_phosphatase_2014	7197.43	2014	23906	7
HEW32	HEW32	soil_phosphatase	soil_phosphatase_2014	9635.52	2014	23906	7
SEW42	SEW42	soil_phosphatase	soil_phosphatase_2014	1793.93	2014	23906	7
SEW13	SEW13	soil_phosphatase	soil_phosphatase_2014	1982.28	2014	23906	7
HEW12	HEW12	soil_phosphatase	soil_phosphatase_2014	3927.79	2014	23906	7
HEW11	HEW11	soil_phosphatase	soil_phosphatase_2014	7169.77	2014	23906	7
SEW14	SEW14	soil_phosphatase	soil_phosphatase_2014	1871.54	2014	23906	7
AEW04	AEW4	soil_phosphatase	soil_phosphatase_2014	5145.5	2014	23906	7
AEW11	AEW11	soil_phosphatase	soil_phosphatase_2014	5552.51	2014	23906	7
HEW10	HEW10	soil_phosphatase	soil_phosphatase_2014	5726.37	2014	23906	7
AEW40	AEW40	soil_phosphatase	soil_phosphatase_2014	6843.91	2014	23906	7
HEW13	HEW13	soil_phosphatase	soil_phosphatase_2014	3426.73	2014	23906	7
HEW41	HEW41	soil_phosphatase	soil_phosphatase_2014	3207.53	2014	23906	7
HEW09	HEW9	soil_phosphatase	soil_phosphatase_2014	4904.1	2014	23906	7
SEW43	SEW43	soil_phosphatase	soil_phosphatase_2014	1189.82	2014	23906	7
SEW02	SEW2	soil_phosphatase	soil_phosphatase_2014	2338.12	2014	23906	7
HEW02	HEW2	soil_phosphatase	soil_phosphatase_2014	5008.61	2014	23906	7
HEW49	HEW49	soil_phosphatase	soil_phosphatase_2014	3797.18	2014	23906	7
AEW42	AEW42	soil_phosphatase	soil_phosphatase_2014	4692.7	2014	23906	7
AEW27	AEW27	soil_phosphatase	soil_phosphatase_2014	5556.34	2014	23906	7
SEW01	SEW1	soil_phosphatase	soil_phosphatase_2014	1722.33	2014	23906	7
SEW31	SEW31	soil_phosphatase	soil_phosphatase_2014	918.23	2014	23906	7
AEW10	AEW10	soil_phosphatase	soil_phosphatase_2014	8052.31	2014	23906	7
AEW26	AEW26	soil_phosphatase	soil_phosphatase_2014	5246.37	2014	23906	7
AEW20	AEW20	soil_phosphatase	soil_phosphatase_2014	5326.74	2014	23906	7
HEW33	HEW33	soil_phosphatase	soil_phosphatase_2014	3340.59	2014	23906	7
AEW25	AEW25	soil_phosphatase	soil_phosphatase_2014	3623.28	2014	23906	7
AEW39	AEW39	soil_phosphatase	soil_phosphatase_2014	4534.14	2014	23906	7
SEW32	SEW32	soil_phosphatase	soil_phosphatase_2014	1811.03	2014	23906	7
HEW08	HEW8	soil_phosphatase	soil_phosphatase_2014	2885.73	2014	23906	7
HEW22	HEW22	soil_phosphatase	soil_phosphatase_2014	5218.78	2014	23906	7
SEW08	SEW8	soil_phosphatase	soil_phosphatase_2014	1679.24	2014	23906	7
SEW11	SEW11	soil_phosphatase	soil_phosphatase_2014	1536.8	2014	23906	7
HEW28	HEW28	soil_phosphatase	soil_phosphatase_2014	1458.99	2014	23906	7
HEW18	HEW18	soil_phosphatase	soil_phosphatase_2014	6731.93	2014	23906	7
HEW48	HEW48	soil_phosphatase	soil_phosphatase_2014	4484.15	2014	23906	7
HEW34	HEW34	soil_phosphatase	soil_phosphatase_2014	5066.97	2014	23906	7
AEW06	AEW6	soil_phosphatase	soil_phosphatase_2014	5321.5	2014	23906	7
HEW17	HEW17	soil_phosphatase	soil_phosphatase_2014	7092.59	2014	23906	7
SEW03	SEW3	soil_phosphatase	soil_phosphatase_2014	1505.84	2014	23906	7
SEW16	SEW16	soil_phosphatase	soil_phosphatase_2014	724.67	2014	23906	7
HEW50	HEW50	soil_phosphatase	soil_phosphatase_2014	3615.43	2014	23906	7
AEW32	AEW32	soil_phosphatase	soil_phosphatase_2014	10257.09	2014	23906	7
AEW28	AEW28	soil_phosphatase	soil_phosphatase_2014	5916.05	2014	23906	7
SEW15	SEW15	soil_phosphatase	soil_phosphatase_2014	425.42	2014	23906	7
AEW38	AEW38	soil_phosphatase	soil_phosphatase_2014	2504.87	2014	23906	7
AEW24	AEW24	soil_phosphatase	soil_phosphatase_2014	6066.02	2014	23906	7
HEW35	HEW35	soil_phosphatase	soil_phosphatase_2014	4632.08	2014	23906	7
HEW14	HEW14	soil_phosphatase	soil_phosphatase_2014	8144.06	2014	23906	7
SEW10	SEW10	soil_phosphatase	soil_phosphatase_2014	1655.03	2014	23906	7
SEW04	SEW4	soil_phosphatase	soil_phosphatase_2014	1715.87	2014	23906	7
AEW13	AEW13	soil_phosphatase	soil_phosphatase_2014	9208.72	2014	23906	7
SEW33	SEW33	soil_phosphatase	soil_phosphatase_2014	247.16	2014	23906	7
HEW23	HEW23	soil_phosphatase	soil_phosphatase_2014	4986.95	2014	23906	7
HEW03	HEW3	soil_phosphatase	soil_phosphatase_2014	7227.62	2014	23906	7
AEW12	AEW12	soil_phosphatase	soil_phosphatase_2014	9002.32	2014	23906	7
SEW12	SEW12	soil_phosphatase	soil_phosphatase_2014	1221.6	2014	23906	7
SEW22	SEW22	soil_phosphatase	soil_phosphatase_2014	1203.01	2014	23906	7
AEW22	AEW22	soil_phosphatase	soil_phosphatase_2014	4265.79	2014	23906	7
HEW42	HEW42	soil_phosphatase	soil_phosphatase_2014	2095.71	2014	23906	7
AEW31	AEW31	soil_phosphatase	soil_phosphatase_2014	5144.95	2014	23906	7
AEW41	AEW41	soil_phosphatase	soil_phosphatase_2014	5570.77	2014	23906	7
HEW31	HEW31	soil_phosphatase	soil_phosphatase_2014	4464.94	2014	23906	7
HEW21	HEW21	soil_phosphatase	soil_phosphatase_2014	4928.96	2014	23906	7
AEW30	AEW30	soil_phosphatase	soil_phosphatase_2014	5611.59	2014	23906	7
SEW30	SEW30	soil_phosphatase	soil_phosphatase_2014	2545.26	2014	23906	7
SEW09	SEW9	soil_phosphatase	soil_phosphatase_2014	940.95	2014	23906	7
AEW29	AEW29	soil_phosphatase	soil_phosphatase_2014	5494.9	2014	23906	7
HEW40	HEW40	soil_phosphatase	soil_phosphatase_2014	4031.4	2014	23906	7
SEW29	SEW29	soil_phosphatase	soil_phosphatase_2014	528.67	2014	23906	7
HEW29	HEW29	soil_phosphatase	soil_phosphatase_2014	3815.36	2014	23906	7
HEW19	HEW19	soil_phosphatase	soil_phosphatase_2014	4654.1	2014	23906	7
SEW28	SEW28	soil_phosphatase	soil_phosphatase_2014	1373.11	2014	23906	7
AEW49	AEW49	soil_phosphatase	soil_phosphatase_2014	5124.15	2014	23906	7
AEW07	AEW7	soil_phosphatase	soil_phosphatase_2014	9637.52	2014	23906	7
SEW38	SEW38	soil_phosphatase	soil_phosphatase_2014	1394.99	2014	23906	7
HEW27	HEW27	soil_phosphatase	soil_phosphatase_2014	4285.12	2014	23906	7
SEW17	SEW17	soil_phosphatase	soil_phosphatase_2014	767.5	2014	23906	7
SEW47	SEW47	soil_phosphatase	soil_phosphatase_2014	1410.35	2014	23906	7
HEW47	HEW47	soil_phosphatase	soil_phosphatase_2014	4872.78	2014	23906	7
SEW07	SEW7	soil_phosphatase	soil_phosphatase_2014	1332.07	2014	23906	7
HEW16	HEW16	soil_phosphatase	soil_phosphatase_2014	4027.94	2014	23906	7
HEW46	HEW46	soil_phosphatase	soil_phosphatase_2014	6387.19	2014	23906	7
SEW06	SEW6	soil_phosphatase	soil_phosphatase_2014	2040.38	2014	23906	7
HEW36	HEW36	soil_phosphatase	soil_phosphatase_2014	6271.92	2014	23906	7
HEW45	HEW45	soil_phosphatase	soil_phosphatase_2014	2207.08	2014	23906	7
SEW35	SEW35	soil_phosphatase	soil_phosphatase_2014	1182.35	2014	23906	7
SEW05	SEW5	soil_phosphatase	soil_phosphatase_2014	1335.1	2014	23906	7
AEW14	AEW14	soil_phosphatase	soil_phosphatase_2014	3974.16	2014	23906	7
SEW34	SEW34	soil_phosphatase	soil_phosphatase_2014	853.94	2014	23906	7
HEW24	HEW24	soil_phosphatase	soil_phosphatase_2014	5004.36	2014	23906	7
SEW44	SEW44	soil_phosphatase	soil_phosphatase_2014	1504.15	2014	23906	7
AEW43	AEW43	soil_phosphatase	soil_phosphatase_2014	3975.78	2014	23906	7
AEW33	AEW33	soil_phosphatase	soil_phosphatase_2014	11808.44	2014	23906	7
SEW23	SEW23	soil_phosphatase	soil_phosphatase_2014	1113.53	2014	23906	7
AEW23	AEW23	soil_phosphatase	soil_phosphatase_2014	4919.15	2014	23906	7
HEW43	HEW43	soil_phosphatase	soil_phosphatase_2014	3206.78	2014	23906	7
AEW19	AEW19	soil_phosphatase	soil_phosphatase_2014	6675.07	2014	23906	7
AEW08	AEW8	soil_phosphatase	soil_phosphatase_2014	9175.92	2014	23906	7
SEW39	SEW39	soil_phosphatase	soil_phosphatase_2014	1361.26	2014	23906	7
AEW45	AEW45	soil_phosphatase	soil_phosphatase_2014	4977.18	2014	23906	7
AEW21	AEW21	soil_phosphatase	soil_phosphatase_2014	3214.63	2014	23906	7
SEW48	SEW48	soil_phosphatase	soil_phosphatase_2014	1551.59	2014	23906	7
SEW21	SEW21	soil_phosphatase	soil_phosphatase_2014	1358.28	2014	23906	7
HEW01	HEW1	soil_phosphatase	soil_phosphatase_2014	5124.05	2014	23906	7
SEW27	SEW27	soil_phosphatase	soil_phosphatase_2014	1103.3	2014	23906	7
HEW07	HEW7	soil_phosphatase	soil_phosphatase_2014	4482.09	2014	23906	7
AEW09	AEW9	soil_phosphatase	soil_phosphatase_2014	6600.32	2014	23906	7
HEW20	HEW20	soil_phosphatase	soil_phosphatase_2014	5463.86	2014	23906	7
SEW40	SEW40	soil_phosphatase	soil_phosphatase_2014	1278.04	2014	23906	7
SEW46	SEW46	soil_phosphatase	soil_phosphatase_2014	1086.44	2014	23906	7
SEW26	SEW26	soil_phosphatase	soil_phosphatase_2014	1355.84	2014	23906	7
HEW15	HEW15	soil_phosphatase	soil_phosphatase_2014	6728.98	2014	23906	7
SEW49	SEW49	soil_phosphatase	soil_phosphatase_2014	1081.48	2014	23906	7
SEW18	SEW18	soil_phosphatase	soil_phosphatase_2014	1622.23	2014	23906	7
SEW45	SEW45	soil_phosphatase	soil_phosphatase_2014	1251.54	2014	23906	7
AEW48	AEW48	soil_phosphatase	soil_phosphatase_2014	5859.98	2014	23906	7
HEW38	HEW38	soil_phosphatase	soil_phosphatase_2014	5334.44	2014	23906	7
HEW04	HEW4	soil_phosphatase	soil_phosphatase_2014	6259.84	2014	23906	7
AEW17	AEW17	soil_phosphatase	soil_phosphatase_2014	3567.82	2014	23906	7
AEW37	AEW37	soil_phosphatase	soil_phosphatase_2014	6046.29	2014	23906	7
AEW16	AEW16	soil_phosphatase	soil_phosphatase_2014	5244.4	2014	23906	7
AEW05	AEW5	soil_phosphatase	soil_phosphatase_2014	6982.27	2014	23906	7
AEW50	AEW50	soil_phosphatase	soil_phosphatase_2014	8548.87	2014	23906	7
AEW36	AEW36	soil_phosphatase	soil_phosphatase_2014	4535.09	2014	23906	7
SEW19	SEW19	soil_phosphatase	soil_phosphatase_2014	824.35	2014	23906	7
AEW15	AEW15	soil_phosphatase	soil_phosphatase_2014	6487.31	2014	23906	7
HEW25	HEW25	soil_phosphatase	soil_phosphatase_2014	5863.58	2014	23906	7
HEW39	HEW39	soil_phosphatase	soil_phosphatase_2014	3609.09	2014	23906	7
AEW44	AEW44	soil_phosphatase	soil_phosphatase_2014	6494.89	2014	23906	7
SEW24	SEW24	soil_phosphatase	soil_phosphatase_2014	1134.14	2014	23906	7
SEW41	SEW41	soil_phosphatase	soil_phosphatase_2014	1129.16	2014	23906	7
SEW36	SEW36	soil_phosphatase	soil_phosphatase_2014	2813.17	2014	23906	7
HEW44	HEW44	soil_phosphatase	soil_phosphatase_2014	4128.9	2014	23906	7
HEW30	HEW30	soil_phosphatase	soil_phosphatase_2014	5035.54	2014	23906	7
SEW50	SEW50	soil_phosphatase	soil_phosphatase_2014	1173.1	2014	23906	7
HEW06	HEW6	soil_phosphatase	soil_phosphatase_2014	4667.68	2014	23906	7
HEW26	HEW26	soil_phosphatase	soil_phosphatase_2014	4850.82	2014	23906	7
AEW46	AEW46	soil_phosphatase	soil_phosphatase_2014	5203.45	2014	23906	7
AEW47	AEW47	soil_phosphatase	soil_phosphatase_2014	7059.05	2014	23906	7
AEW34	AEW34	soil_phosphatase	soil_phosphatase_2014	6979.73	2014	23906	7
SEW25	SEW25	soil_phosphatase	soil_phosphatase_2014	1583.86	2014	23906	7
AEW18	AEW18	soil_phosphatase	soil_phosphatase_2014	4676.39	2014	23906	7
HEW05	HEW5	soil_phosphatase	soil_phosphatase_2014	7122.65	2014	23906	7
HEW37	HEW37	soil_phosphatase	soil_phosphatase_2014	5271.02	2014	23906	7
SEW20	SEW20	soil_phosphatase	soil_phosphatase_2014	837.77	2014	23906	7
SEW37	SEW37	soil_phosphatase	soil_phosphatase_2014	1703.12	2014	23906	7
AEW35	AEW35	soil_phosphatase	soil_phosphatase_2014	8714.95	2014	23906	7
AEW31	AEW31	soil_potential_nitrification	soil_potential_nitrification_2014	18.114	2014	19847	3
SEW36	SEW36	soil_potential_nitrification	soil_potential_nitrification_2014	13.741	2014	19847	3
HEW15	HEW15	soil_potential_nitrification	soil_potential_nitrification_2014	64.634	2014	19847	3
HEW47	HEW47	soil_potential_nitrification	soil_potential_nitrification_2014	53.157	2014	19847	3
SEW47	SEW47	soil_potential_nitrification	soil_potential_nitrification_2014	1.485	2014	19847	3
HEW48	HEW48	soil_potential_nitrification	soil_potential_nitrification_2014	23.032	2014	19847	3
HEW13	HEW13	soil_potential_nitrification	soil_potential_nitrification_2014	57.5	2014	19847	3
SEW27	SEW27	soil_potential_nitrification	soil_potential_nitrification_2014	4.69	2014	19847	3
SEW28	SEW28	soil_potential_nitrification	soil_potential_nitrification_2014	13.849	2014	19847	3
AEW15	AEW15	soil_potential_nitrification	soil_potential_nitrification_2014	13.841	2014	19847	3
AEW44	AEW44	soil_potential_nitrification	soil_potential_nitrification_2014	11.275	2014	19847	3
AEW14	AEW14	soil_potential_nitrification	soil_potential_nitrification_2014	9.374	2014	19847	3
AEW30	AEW30	soil_potential_nitrification	soil_potential_nitrification_2014	23.465	2014	19847	3
SEW15	SEW15	soil_potential_nitrification	soil_potential_nitrification_2014	9.185	2014	19847	3
HEW46	HEW46	soil_potential_nitrification	soil_potential_nitrification_2014	32.618	2014	19847	3
AEW16	AEW16	soil_potential_nitrification	soil_potential_nitrification_2014	19.095	2014	19847	3
AEW46	AEW46	soil_potential_nitrification	soil_potential_nitrification_2014	8.228	2014	19847	3
HEW14	HEW14	soil_potential_nitrification	soil_potential_nitrification_2014	33.576	2014	19847	3
AEW32	AEW32	soil_potential_nitrification	soil_potential_nitrification_2014	17.469	2014	19847	3
AEW25	AEW25	soil_potential_nitrification	soil_potential_nitrification_2014	NA	2014	19847	3
SEW05	SEW5	soil_potential_nitrification	soil_potential_nitrification_2014	9.313	2014	19847	3
SEW35	SEW35	soil_potential_nitrification	soil_potential_nitrification_2014	12.304	2014	19847	3
SEW01	SEW1	soil_potential_nitrification	soil_potential_nitrification_2014	NA	2014	19847	3
AEW01	AEW1	soil_potential_nitrification	soil_potential_nitrification_2014	NA	2014	19847	3
SEW48	SEW48	soil_potential_nitrification	soil_potential_nitrification_2014	16.042	2014	19847	3
SEW14	SEW14	soil_potential_nitrification	soil_potential_nitrification_2014	9.481	2014	19847	3
HEW31	HEW31	soil_potential_nitrification	soil_potential_nitrification_2014	7.799	2014	19847	3
SEW37	SEW37	soil_potential_nitrification	soil_potential_nitrification_2014	14.583	2014	19847	3
AEW20	AEW20	soil_potential_nitrification	soil_potential_nitrification_2014	14.398	2014	19847	3
SEW13	SEW13	soil_potential_nitrification	soil_potential_nitrification_2014	10.703	2014	19847	3
SEW06	SEW6	soil_potential_nitrification	soil_potential_nitrification_2014	2.226	2014	19847	3
HEW16	HEW16	soil_potential_nitrification	soil_potential_nitrification_2014	58.345	2014	19847	3
SEW43	SEW43	soil_potential_nitrification	soil_potential_nitrification_2014	4.284	2014	19847	3
AEW11	AEW11	soil_potential_nitrification	soil_potential_nitrification_2014	4.194	2014	19847	3
HEW32	HEW32	soil_potential_nitrification	soil_potential_nitrification_2014	10.408	2014	19847	3
HEW49	HEW49	soil_potential_nitrification	soil_potential_nitrification_2014	71.503	2014	19847	3
HEW08	HEW8	soil_potential_nitrification	soil_potential_nitrification_2014	27.56	2014	19847	3
SEW34	SEW34	soil_potential_nitrification	soil_potential_nitrification_2014	10.387	2014	19847	3
SEW38	SEW38	soil_potential_nitrification	soil_potential_nitrification_2014	24.302	2014	19847	3
AEW17	AEW17	soil_potential_nitrification	soil_potential_nitrification_2014	17.097	2014	19847	3
AEW47	AEW47	soil_potential_nitrification	soil_potential_nitrification_2014	0.301	2014	19847	3
SEW07	SEW7	soil_potential_nitrification	soil_potential_nitrification_2014	3.904	2014	19847	3
HEW17	HEW17	soil_potential_nitrification	soil_potential_nitrification_2014	54.852	2014	19847	3
AEW26	AEW26	soil_potential_nitrification	soil_potential_nitrification_2014	NA	2014	19847	3
SEW02	SEW2	soil_potential_nitrification	soil_potential_nitrification_2014	NA	2014	19847	3
SEW29	SEW29	soil_potential_nitrification	soil_potential_nitrification_2014	16.728	2014	19847	3
SEW16	SEW16	soil_potential_nitrification	soil_potential_nitrification_2014	16.268	2014	19847	3
AEW45	AEW45	soil_potential_nitrification	soil_potential_nitrification_2014	1.127	2014	19847	3
AEW05	AEW5	soil_potential_nitrification	soil_potential_nitrification_2014	9.486	2014	19847	3
AEW35	AEW35	soil_potential_nitrification	soil_potential_nitrification_2014	13.999	2014	19847	3
HEW45	HEW45	soil_potential_nitrification	soil_potential_nitrification_2014	309.187	2014	19847	3
AEW24	AEW24	soil_potential_nitrification	soil_potential_nitrification_2014	NA	2014	19847	3
AEW34	AEW34	soil_potential_nitrification	soil_potential_nitrification_2014	9.885	2014	19847	3
SEW25	SEW25	soil_potential_nitrification	soil_potential_nitrification_2014	NA	2014	19847	3
SEW33	SEW33	soil_potential_nitrification	soil_potential_nitrification_2014	15.257	2014	19847	3
AEW33	AEW33	soil_potential_nitrification	soil_potential_nitrification_2014	14.523	2014	19847	3
AEW03	AEW3	soil_potential_nitrification	soil_potential_nitrification_2014	12.963	2014	19847	3
HEW37	HEW37	soil_potential_nitrification	soil_potential_nitrification_2014	19.009	2014	19847	3
AEW36	AEW36	soil_potential_nitrification	soil_potential_nitrification_2014	17.674	2014	19847	3
HEW03	HEW3	soil_potential_nitrification	soil_potential_nitrification_2014	38.764	2014	19847	3
SEW32	SEW32	soil_potential_nitrification	soil_potential_nitrification_2014	16.56	2014	19847	3
AEW22	AEW22	soil_potential_nitrification	soil_potential_nitrification_2014	8.807	2014	19847	3
HEW02	HEW2	soil_potential_nitrification	soil_potential_nitrification_2014	57.893	2014	19847	3
SEW42	SEW42	soil_potential_nitrification	soil_potential_nitrification_2014	6.957	2014	19847	3
SEW22	SEW22	soil_potential_nitrification	soil_potential_nitrification_2014	7.704	2014	19847	3
AEW10	AEW10	soil_potential_nitrification	soil_potential_nitrification_2014	21.127	2014	19847	3
HEW51	HEW51	soil_potential_nitrification	soil_potential_nitrification_2014	NA	2014	19847	3
SEW41	SEW41	soil_potential_nitrification	soil_potential_nitrification_2014	7.922	2014	19847	3
HEW21	HEW21	soil_potential_nitrification	soil_potential_nitrification_2014	47.619	2014	19847	3
SEW30	SEW30	soil_potential_nitrification	soil_potential_nitrification_2014	18.526	2014	19847	3
AEW12	AEW12	soil_potential_nitrification	soil_potential_nitrification_2014	20.276	2014	19847	3
HEW33	HEW33	soil_potential_nitrification	soil_potential_nitrification_2014	22.324	2014	19847	3
SEW09	SEW9	soil_potential_nitrification	soil_potential_nitrification_2014	2.368	2014	19847	3
HEW09	HEW9	soil_potential_nitrification	soil_potential_nitrification_2014	22.168	2014	19847	3
SEW39	SEW39	soil_potential_nitrification	soil_potential_nitrification_2014	14.81	2014	19847	3
SEW49	SEW49	soil_potential_nitrification	soil_potential_nitrification_2014	25.474	2014	19847	3
AEW18	AEW18	soil_potential_nitrification	soil_potential_nitrification_2014	15.526	2014	19847	3
AEW48	AEW48	soil_potential_nitrification	soil_potential_nitrification_2014	20.778	2014	19847	3
SEW08	SEW8	soil_potential_nitrification	soil_potential_nitrification_2014	2.511	2014	19847	3
HEW18	HEW18	soil_potential_nitrification	soil_potential_nitrification_2014	36.898	2014	19847	3
AEW27	AEW27	soil_potential_nitrification	soil_potential_nitrification_2014	5.974	2014	19847	3
HEW38	HEW38	soil_potential_nitrification	soil_potential_nitrification_2014	113.458	2014	19847	3
SEW17	SEW17	soil_potential_nitrification	soil_potential_nitrification_2014	16.124	2014	19847	3
AEW06	AEW6	soil_potential_nitrification	soil_potential_nitrification_2014	3.262	2014	19847	3
HEW27	HEW27	soil_potential_nitrification	soil_potential_nitrification_2014	155.168	2014	19847	3
AEW23	AEW23	soil_potential_nitrification	soil_potential_nitrification_2014	NA	2014	19847	3
AEW43	AEW43	soil_potential_nitrification	soil_potential_nitrification_2014	6.052	2014	19847	3
AEW02	AEW2	soil_potential_nitrification	soil_potential_nitrification_2014	NA	2014	19847	3
HEW36	HEW36	soil_potential_nitrification	soil_potential_nitrification_2014	65.317	2014	19847	3
HEW26	HEW26	soil_potential_nitrification	soil_potential_nitrification_2014	32.862	2014	19847	3
SEW26	SEW26	soil_potential_nitrification	soil_potential_nitrification_2014	NA	2014	19847	3
HEW35	HEW35	soil_potential_nitrification	soil_potential_nitrification_2014	23.034	2014	19847	3
SEW04	SEW4	soil_potential_nitrification	soil_potential_nitrification_2014	8.988	2014	19847	3
AEW04	AEW4	soil_potential_nitrification	soil_potential_nitrification_2014	8.629	2014	19847	3
AEW13	AEW13	soil_potential_nitrification	soil_potential_nitrification_2014	11.182	2014	19847	3
SEW03	SEW3	soil_potential_nitrification	soil_potential_nitrification_2014	9.885	2014	19847	3
SEW44	SEW44	soil_potential_nitrification	soil_potential_nitrification_2014	10.718	2014	19847	3
SEW24	SEW24	soil_potential_nitrification	soil_potential_nitrification_2014	7.528	2014	19847	3
SEW40	SEW40	soil_potential_nitrification	soil_potential_nitrification_2014	5.778	2014	19847	3
HEW50	HEW50	soil_potential_nitrification	soil_potential_nitrification_2014	141.93	2014	19847	3
AEW19	AEW19	soil_potential_nitrification	soil_potential_nitrification_2014	10.274	2014	19847	3
SEW23	SEW23	soil_potential_nitrification	soil_potential_nitrification_2014	18.147	2014	19847	3
HEW12	HEW12	soil_potential_nitrification	soil_potential_nitrification_2014	71.918	2014	19847	3
SEW12	SEW12	soil_potential_nitrification	soil_potential_nitrification_2014	16.715	2014	19847	3
HEW22	HEW22	soil_potential_nitrification	soil_potential_nitrification_2014	34.57	2014	19847	3
AEW21	AEW21	soil_potential_nitrification	soil_potential_nitrification_2014	17.626	2014	19847	3
HEW01	HEW1	soil_potential_nitrification	soil_potential_nitrification_2014	713.181	2014	19847	3
HEW11	HEW11	soil_potential_nitrification	soil_potential_nitrification_2014	94.94	2014	19847	3
SEW21	SEW21	soil_potential_nitrification	soil_potential_nitrification_2014	14.643	2014	19847	3
SEW10	SEW10	soil_potential_nitrification	soil_potential_nitrification_2014	18.681	2014	19847	3
HEW10	HEW10	soil_potential_nitrification	soil_potential_nitrification_2014	35.447	2014	19847	3
HEW07	HEW7	soil_potential_nitrification	soil_potential_nitrification_2014	17.351	2014	19847	3
AEW40	AEW40	soil_potential_nitrification	soil_potential_nitrification_2014	5.11	2014	19847	3
HEW44	HEW44	soil_potential_nitrification	soil_potential_nitrification_2014	69.868	2014	19847	3
AEW39	AEW39	soil_potential_nitrification	soil_potential_nitrification_2014	15.629	2014	19847	3
HEW40	HEW40	soil_potential_nitrification	soil_potential_nitrification_2014	454.473	2014	19847	3
